82	55
55	82
11	12
12	11
43	83
83	43
10	87
87	10
5	24
24	5
60	48
48	60
8	69
69	8
6	24
24	6
64	74
74	64
74	8
8	74
8	59
59	8
87	52
52	87
20	9
9	20
13	59
59	13
5	16
16	5
60	5
5	60
57	85
85	57
19	43
43	19
49	77
77	49
28	67
67	28
54	26
26	54
14	25
25	14
37	55
55	37
80	71
71	80
4	74
74	4
41	64
64	41
11	66
66	11
36	53
53	36
45	12
12	45
28	21
21	28
19	79
79	19
32	46
46	32
20	19
19	20
16	54
54	16
38	80
80	38
2	12
12	2
3	48
48	3
9	49
49	9
36	81
81	36
51	62
62	51
8	80
80	8
82	68
68	82
44	25
25	44
3	24
24	3
25	54
54	25
13	27
27	13
69	52
52	69
2	51
51	2
1	68
68	1
26	41
41	26
52	8
8	52
80	79
79	80
6	51
51	6
55	74
74	55
13	45
45	13
25	5
5	25
52	1
1	52
36	87
87	36
36	86
86	36
5	73
73	5
88	54
54	88
20	73
73	20
5	12
12	5
6	7
7	6
76	12
12	76
7	68
68	7
13	57
57	13
19	61
61	19
33	37
37	33
28	54
54	28
69	32
32	69
26	66
66	26
14	54
54	14
69	46
46	69
27	52
52	27
12	87
87	12
28	80
80	28
38	32
32	38
73	12
12	73
46	50
50	46
31	71
71	31
71	12
12	71
69	42
42	69
33	52
52	33
25	35
35	25
3	73
73	3
2	23
23	2
42	39
39	42
88	13
13	88
61	4
4	61
69	44
44	69
15	53
53	15
9	32
32	9
31	80
80	31
1	37
37	1
1	32
32	1
50	45
45	50
1	15
15	1
12	49
49	12
17	87
87	17
14	24
24	14
10	31
31	10
51	68
68	51
63	59
59	63
9	55
55	9
22	82
82	22
32	60
60	32
71	58
58	71
6	60
60	6
35	62
62	35
56	9
9	56
19	34
34	19
34	86
86	34
65	59
59	65
33	81
81	33
57	56
56	57
1	64
64	1
15	40
40	15
65	33
33	65
25	18
18	25
34	65
65	34
77	66
66	77
27	25
25	27
53	83
83	53
11	42
42	11
32	10
10	32
18	86
86	18
83	84
84	83
34	73
73	34
31	78
78	31
14	42
42	14
3	47
47	3
49	11
11	49
9	65
65	9
29	53
53	29
75	32
32	75
87	6
6	87
40	85
85	40
41	67
67	41
13	39
39	13
35	79
79	35
77	27
27	77
29	86
86	29
37	45
45	37
32	64
64	32
16	27
27	16
31	55
55	31
1	40
40	1
49	88
88	49
29	50
50	29
14	59
59	14
54	49
49	54
82	1
1	82
29	31
31	29
52	81
81	52
10	80
80	10
32	79
79	32
63	51
51	63
28	60
60	28
64	12
12	64
36	44
44	36
46	81
81	46
62	26
26	62
44	7
7	44
52	68
68	52
39	9
9	39
86	85
85	86
1	54
54	1
31	70
70	31
52	58
58	52
4	68
68	4
47	51
51	47
69	80
80	69
27	39
39	27
1	56
56	1
72	39
39	72
17	7
7	17
72	24
24	72
28	52
52	28
8	18
18	8
52	78
78	52
60	40
40	60
81	34
34	81
12	83
83	12
8	30
30	8
10	67
67	10
82	52
52	82
2	22
22	2
