1	S000001667	S000001855	notSL
1	S000002684	S000002974	notSL
1	S000000120	S000004190	SL
1	S000004908	S000005242	SL
1	S000005378	S000003690	SL
1	S000004223	S000002989	notSL
1	S000003684	S000000818	SL
1	S000000787	S000001171	SL
1	S000004223	S000004231	notSL
1	S000001609	S000004035	notSL
1	S000005561	S000004312	SL
1	S000005215	S000002801	SL
1	S000000201	S000005001	SL
1	S000003029	S000003814	SL
1	S000004908	S000005023	SL
1	S000000662	S000006078	notSL
1	S000004908	S000002708	SL
1	S000001915	S000004906	notSL
1	S000006261	S000003126	notSL
1	S000005215	S000001915	SL
1	S000006078	S000000661	notSL
1	S000004746	S000003168	notSL
1	S000005952	S000000419	notSL
1	S000005584	S000006078	notSL
1	S000005559	S000000419	notSL
1	S000000307	S000000661	SL
1	S000004029	S000004219	SL
1	S000001072	S000004751	notSL
1	S000003834	S000001802	notSL
1	S000001593	S000004223	SL
1	S000004029	S000000199	SL
1	S000004190	S000001667	SL
1	S000002936	S000003631	notSL
1	S000004908	S000004362	SL
1	S000004296	S000003631	SL
1	S000001338	S000001895	SL
1	S000000815	S000006190	SL
1	S000003814	S000003925	SL
1	S000004908	S000005853	SL
1	S000004376	S000003834	SL
1	S000003029	S000002701	SL
1	S000000556	S000006395	notSL
1	S000004751	S000004223	SL
1	S000003092	S000005842	notSL
1	S000005324	S000006190	notSL
1	S000003072	S000003029	notSL
1	S000004360	S000004312	notSL
1	S000006011	S000004582	SL
1	S000003093	S000000673	notSL
1	S000000120	S000001895	SL
1	S000005051	S000005080	SL
1	S000005876	S000000307	notSL
1	S000000130	S000002191	SL
1	S000004029	S000001639	notSL
1	S000002915	S000001855	notSL
1	S000004908	S000005425	SL
1	S000005215	S000002530	SL
1	S000002826	S000003072	notSL
1	S000004376	S000004190	SL
1	S000002235	S000001855	notSL
1	S000003690	S000001072	notSL
1	S000004929	S000005559	notSL
1	S000004929	S000000465	notSL
1	S000004970	S000003506	SL
1	S000003740	S000003506	SL
1	S000004908	S000005259	SL
1	S000001593	S000003461	SL
1	S000003506	S000005246	SL
1	S000003310	S000000367	notSL
1	S000004907	S000000159	SL
1	S000002936	S000000809	notSL
1	S000005835	S000001633	notSL
1	S000003432	S000002379	SL
1	S000004069	S000003084	SL
1	S000002684	S000003310	SL
1	S000001855	S000003925	SL
1	S000006395	S000005455	SL
1	S000001539	S000003072	notSL
1	S000000629	S000002615	SL
1	S000004219	S000004895	notSL
1	S000004376	S000000818	SL
1	S000005876	S000001855	SL
1	S000005246	S000004929	notSL
1	S000005876	S000006190	SL
1	S000004908	S000006224	SL
1	S000000201	S000006261	SL
1	S000001338	S000005425	SL
1	S000005080	S000004929	notSL
1	S000004229	S000003648	notSL
1	S000005876	S000003814	SL
1	S000003333	S000006345	notSL
1	S000001629	S000003892	notSL
1	S000001915	S000004035	notSL
1	S000000022	S000002171	SL
1	S000000101	S000006086	notSL
1	S000001539	S000004223	SL
1	S000002530	S000003879	notSL
1	S000004751	S000002915	SL
1	S000005051	S000002171	SL
1	S000004908	S000005051	SL
1	S000000335	S000003827	SL
1	S000004908	S000000313	SL
1	S000002974	S000001045	notSL
1	S000004035	S000007243	SL
1	S000000818	S000003814	SL
1	S000004063	S000005842	notSL
1	S000003506	S000005001	SL
1	S000001915	S000000922	SL
1	S000004970	S000002764	notSL
1	S000005682	S000004063	notSL
1	S000006261	S000004582	SL
1	S000004908	S000003416	SL
1	S000000661	S000000335	notSL
1	S000004751	S000006086	notSL
1	S000005876	S000006162	SL
1	S000004898	S000002615	notSL
1	S000000922	S000005853	notSL
1	S000005215	S000001296	SL
1	S000000101	S000000556	notSL
1	S000001857	S000006345	SL
1	S000004908	S000000159	SL
1	S000004219	S000003834	SL
1	S000002801	S000000313	notSL
1	S000004746	S000004908	SL
1	S000004421	S000004467	notSL
1	S000000629	S000001383	notSL
1	S000000629	S000002235	notSL
1	S000002481	S000003879	SL
1	S000003168	S000002801	notSL
1	S000000629	S000004029	SL
1	S000000787	S000003310	SL
1	S000005682	S000004312	notSL
1	S000002742	S000000673	SL
1	S000005242	S000000876	notSL
1	S000001935	S000001629	notSL
1	S000004571	S000002615	SL
1	S000001547	S000004108	notSL
1	S000003814	S000003660	notSL
1	S000004206	S000003310	notSL
1	S000004659	S000005632	notSL
1	S000006345	S000001417	notSL
2	S000000022	S000002379	SL
2	S000002684	S000001667	notSL
2	S000005361	S000005838	SL
2	S000005378	S000000118	SL
2	S000004929	S000000729	SL
2	S000002974	S000004908	SL
2	S000005043	S000001021	SL
2	S000001547	S000004224	notSL
2	S000004908	S000000922	SL
2	S000006011	S000004376	notSL
2	S000005425	S000004905	notSL
2	S000004219	S000006022	SL
2	S000001352	S000005097	SL
2	S000000662	S000000815	notSL
2	S000003432	S000004219	SL
2	S000004908	S000000367	SL
2	S000001855	S000002615	SL
2	S000004200	S000000673	notSL
2	S000006022	S000003092	notSL
2	S000006022	S000004312	notSL
2	S000004908	S000003461	SL
2	S000001765	S000006395	notSL
2	S000004029	S000000922	SL
2	S000002104	S000001338	notSL
2	S000001417	S000004593	notSL
2	S000004908	S000004325	SL
2	S000004908	S000002171	SL
2	S000001270	S000001667	notSL
2	S000000787	S000004811	SL
2	S000004069	S000004751	SL
2	S000000629	S000005334	SL
2	S000002684	S000004798	SL
2	S000004224	S000006078	notSL
2	S000005001	S000001072	notSL
2	S000000130	S000005097	SL
2	S000004908	S000002742	SL
2	S000004108	S000006162	notSL
2	S000002645	S000002989	notSL
2	S000003029	S000004659	SL
2	S000005952	S000001617	notSL
2	S000001629	S000000629	notSL
2	S000004809	S000004703	notSL
2	S000004908	S000003660	SL
2	S000001855	S000000361	SL
2	S000005561	S000004948	SL
2	S000004593	S000004798	notSL
2	S000002591	S000006162	notSL
2	S000002530	S000002295	notSL
2	S000003269	S000002615	notSL
2	S000004837	S000000787	notSL
2	S000000120	S000000729	SL
2	S000005835	S000004362	notSL
2	S000004190	S000003879	notSL
2	S000001338	S000003925	notSL
2	S000004421	S000000022	notSL
2	S000004908	S000001639	SL
2	S000001412	S000001857	notSL
2	S000002191	S000006022	notSL
2	S000004908	S000003690	SL
2	S000001352	S000000154	SL
2	S000001631	S000005001	notSL
2	S000004908	S000005805	SL
2	S000001688	S000000673	SL
2	S000003924	S000001383	notSL
2	S000004908	S000001458	SL
2	S000004908	S000000465	notSL
2	S000002487	S000003029	SL
2	S000003062	S000004360	notSL
2	S000001765	S000004659	notSL
2	S000002615	S000000197	notSL
2	S000004908	S000004907	SL
2	S000001609	S000005013	notSL
2	S000000818	S000001609	notSL
2	S000001270	S000003713	notSL
2	S000004029	S000001295	SL
2	S000002264	S000000780	notSL
2	S000006261	S000002742	SL
2	S000005259	S000004659	notSL
2	S000000629	S000004312	SL
2	S000003029	S000003184	SL
2	S000005051	S000006345	SL
2	S000003506	S000002701	SL
2	S000003310	S000000780	notSL
2	S000004571	S000005334	SL
2	S000001270	S000004063	notSL
2	S000002235	S000000876	notSL
2	S000000673	S000003879	notSL
2	S000004908	S000004229	SL
2	S000002742	S000005097	SL
2	S000005561	S000004190	SL
2	S000002487	S000003827	SL
2	S000002684	S000003168	notSL
2	S000001617	S000005242	notSL
2	S000003506	S000000876	SL
2	S000000922	S000001855	notSL
2	S000000818	S000004837	SL
2	S000001855	S000001547	notSL
2	S000005259	S000000159	notSL
2	S000004467	S000003827	SL
2	S000004467	S000003631	SL
2	S000000642	S000002591	notSL
2	S000000201	S000005080	notSL
2	S000000326	S000004200	notSL
2	S000001617	S000002171	SL
2	S000000787	S000000661	SL
2	S000005876	S000004798	SL
2	S000005001	S000002826	notSL
2	S000003879	S000000154	notSL
2	S000003879	S000003690	SL
2	S000000935	S000005682	notSL
2	S000004855	S000005097	notSL
2	S000005835	S000004229	notSL
2	S000004970	S000004224	SL
2	S000002742	S000004659	SL
2	S000004751	S000001490	notSL
2	S000002191	S000002870	notSL
2	S000002481	S000000729	notSL
2	S000003115	S000006434	notSL
2	S000000313	S000000729	notSL
2	S000002191	S000004362	notSL
2	S000003084	S000001631	notSL
2	S000000022	S000000780	SL
2	S000002740	S000004811	SL
2	S000006261	S000003660	notSL
2	S000001631	S000005838	notSL
2	S000004746	S000004559	SL
2	S000001855	S000000673	SL
2	S000003029	S000004811	SL
2	S000000022	S000004559	SL
2	S000002270	S000006395	notSL
2	S000003268	S000001657	notSL
2	S000005682	S000004219	notSL
2	S000003049	S000001072	notSL
2	S000000154	S000000900	notSL
2	S000001639	S000005334	SL
2	S000001631	S000004905	notSL
2	S000005425	S000001072	SL
2	S000004376	S000005097	SL
2	S000004035	S000004837	SL
2	S000002742	S000000154	SL
2	S000004798	S000005211	notSL
2	S000004908	S000003268	SL
2	S000001338	S000003184	notSL
2	S000001629	S000002171	SL
2	S000001855	S000006162	SL
2	S000000629	S000000729	SL
2	S000001268	S000003268	notSL
2	S000001296	S000003310	SL
2	S000000780	S000000922	notSL
2	S000001715	S000005561	notSL
2	S000002930	S000000661	notSL
2	S000001688	S000003660	SL
2	S000002826	S000002801	notSL
2	S000005363	S000005242	SL
2	S000000935	S000005425	notSL
2	S000005334	S000002615	SL
2	S000003432	S000000935	SL
2	S000000642	S000002104	notSL
2	S000005835	S000001593	notSL
2	S000004206	S000004899	notSL
2	S000006190	S000000642	notSL
2	S000003432	S000004582	SL
2	S000003879	S000005242	SL
2	S000003924	S000000673	notSL
2	S000005414	S000004807	notSL
2	S000005051	S000005097	SL
2	S000005246	S000001458	notSL
2	S000000729	S000004338	notSL
2	S000002915	S000002777	notSL
2	S000005246	S000000815	notSL
2	S000001338	S000004924	SL
2	S000001632	S000004465	notSL
2	S000004063	S000001045	notSL
2	S000005853	S000003461	SL
2	S000005334	S000004223	SL
2	S000000818	S000004659	SL
2	S000001352	S000000957	SL
2	S000000787	S000000818	SL
2	S000004467	S000005632	SL
2	S000004035	S000006162	SL
2	S000004910	S000002870	notSL
2	S000003029	S000000022	SL
2	S000003432	S000005242	SL
2	S000004206	S000000118	notSL
2	S000000326	S000004223	SL
2	S000000335	S000003925	SL
2	S000001539	S000004190	SL
2	S000006261	S000001800	notSL
2	S000005455	S000003713	SL
2	S000004296	S000005211	SL
2	S000001667	S000002801	notSL
2	S000000729	S000000181	notSL
2	S000005455	S000003506	SL
2	S000005842	S000000935	notSL
2	S000001631	S000004751	notSL
2	S000000022	S000003925	SL
2	S000001490	S000002740	notSL
2	S000001054	S000001171	SL
2	S000001338	S000000361	notSL
2	S000002801	S000005334	notSL
2	S000000818	S000006022	SL
2	S000004108	S000003506	SL
2	S000001855	S000002684	SL
2	S000003684	S000004219	notSL
2	S000000201	S000001715	SL
2	S000001857	S000000935	notSL
2	S000000307	S000005097	SL
2	S000003049	S000003310	notSL
2	S000000916	S000005334	notSL
2	S000004035	S000004811	SL
2	S000000130	S000004559	SL
2	S000000335	S000002591	SL
2	S000005401	S000001490	notSL
2	S000004190	S000000809	SL
2	S000000022	S000006190	SL
2	S000005361	S000003827	SL
2	S000004296	S000004924	SL
2	S000005378	S000003925	SL
2	S000000818	S000006345	SL
2	S000001667	S000000629	notSL
2	S000001857	S000002530	notSL
2	S000002191	S000004811	notSL
2	S000003432	S000000130	notSL
2	S000004908	S000001539	SL
2	S000002684	S000003827	notSL
2	S000000818	S000001171	SL
2	S000000130	S000000673	SL
2	S000002264	S000004376	notSL
2	S000004206	S000002777	notSL
2	S000001383	S000004908	SL
2	S000007243	S000004809	notSL
2	S000003834	S000001609	notSL
2	S000005561	S000004837	SL
2	S000002742	S000006162	SL
2	S000005691	S000001539	notSL
2	S000001876	S000004912	notSL
2	S000000815	S000001876	notSL
2	S000000787	S000004029	SL
2	S000001296	S000003827	notSL
2	S000001857	S000004798	SL
2	S000000935	S000004035	notSL
2	S000004798	S000006086	notSL
2	S000002742	S000006434	SL
2	S000003072	S000000367	notSL
2	S000003268	S000002295	notSL
2	S000003269	S000006261	notSL
2	S000003506	S000005632	SL
2	S000002915	S000001802	notSL
2	S000005805	S000001458	notSL
2	S000004029	S000006161	SL
2	S000004948	S000004907	notSL
2	S000000335	S000003351	SL
2	S000004571	S000003660	SL
2	S000002487	S000005211	SL
2	S000003072	S000004907	notSL
2	S000001667	S000001609	notSL
2	S000004908	S000004231	SL
2	S000004571	S000001171	SL
2	S000005043	S000003168	notSL
2	S000004907	S000002104	notSL
2	S000005334	S000003827	SL
2	S000002270	S000002264	notSL
2	S000001270	S000000154	notSL
2	S000000022	S000001800	SL
2	S000005361	S000005334	SL
2	S000004907	S000001417	SL
2	S000003506	S000004231	SL
2	S000002742	S000004798	SL
2	S000001539	S000003506	SL
2	S000003093	S000004908	SL
2	S000004376	S000000313	SL
2	S000000661	S000003924	notSL
2	S000006261	S000003775	notSL
2	S000002742	S000001895	SL
2	S000000313	S000002974	notSL
2	S000001765	S000005242	SL
2	S000005013	S000001171	SL
2	S000004924	S000004912	notSL
2	S000005691	S000001338	notSL
2	S000004190	S000006345	SL
2	S000003351	S000006434	SL
2	S000001855	S000003310	SL
2	S000004807	S000002270	notSL
2	S000004898	S000000900	notSL
2	S000001295	S000005414	notSL
2	S000000181	S000004582	notSL
2	S000005561	S000004334	SL
2	S000002684	S000004837	SL
2	S000000629	S000005838	SL
2	S000002530	S000004798	notSL
2	S000005215	S000004334	SL
2	S000001383	S000001800	notSL
2	S000000130	S000004362	notSL
2	S000000335	S000000957	notSL
2	S000005425	S000000101	notSL
2	S000004219	S000004231	notSL
2	S000004898	S000004325	notSL
2	S000003814	S000006345	SL
2	S000003461	S000000367	notSL
2	S000004559	S000000118	notSL
2	S000002264	S000002708	notSL
2	S000000118	S000002171	notSL
2	S000005215	S000004206	notSL
2	S000001296	S000003631	SL
2	S000005561	S000001338	SL
2	S000001593	S000005378	SL
2	S000004376	S000005324	SL
2	S000003814	S000004312	SL
2	S000003690	S000001802	notSL
2	S000005001	S000001948	notSL
2	S000005215	S000000818	SL
2	S000000629	S000002742	SL
2	S000004069	S000004223	SL
2	S000005561	S000004069	notSL
2	S000004908	S000004593	SL
2	S000005842	S000006161	SL
2	S000000815	S000000307	notSL
2	S000005215	S000003461	SL
2	S000000818	S000002777	SL
2	S000004912	S000006011	notSL
2	S000001915	S000003631	SL
2	S000003268	S000001633	notSL
2	S000003879	S000006345	SL
2	S000004376	S000001895	SL
2	S000004029	S000002235	SL
2	S000006161	S000006022	notSL
2	S000000780	S000000361	notSL
2	S000004906	S000002989	notSL
2	S000004908	S000000661	SL
2	S000004035	S000005682	notSL
2	S000003879	S000001935	notSL
2	S000001548	S000002191	notSL
2	S000002870	S000002191	notSL
2	S000005455	S000004593	notSL
2	S000006162	S000002801	notSL
2	S000004190	S000005242	SL
2	S000004751	S000000935	SL
2	S000000818	S000003416	SL
2	S000001855	S000005334	SL
2	S000003049	S000003834	SL
2	S000002684	S000003684	notSL
2	S000000629	S000005080	SL
2	S000000199	S000005043	notSL
2	S000001045	S000004571	notSL
2	S000004908	S000001490	SL
2	S000005162	S000001948	notSL
2	S000003740	S000004798	SL
2	S000004069	S000003506	SL
2	S000001857	S000004559	SL
2	S000003660	S000001609	notSL
2	S000002870	S000004908	SL
2	S000003333	S000003184	SL
2	S000004703	S000003049	notSL
2	S000002295	S000001547	notSL
2	S000004465	S000001458	notSL
2	S000000130	S000002826	notSL
2	S000001045	S000006273	notSL
2	S000004338	S000004224	notSL
2	S000006078	S000004899	notSL
2	S000001617	S000004465	notSL
2	S000005584	S000001617	notSL
2	S000001054	S000005334	SL
2	S000004467	S000001072	SL
2	S000002487	S000003506	SL
2	S000005561	S000001855	SL
2	S000004907	S000003310	SL
2	S000004908	S000005097	SL
2	S000004908	S000002104	SL
2	S000003029	S000003631	SL
2	S000004571	S000002379	SL
2	S000000326	S000004908	SL
2	S000002191	S000000673	notSL
2	S000006162	S000004855	notSL
2	S000001327	S000005378	notSL
2	S000000419	S000000118	notSL
2	S000001458	S000002645	notSL
2	S000001352	S000001915	SL
2	S000001295	S000004908	SL
2	S000004908	S000002530	SL
2	S000003432	S000005414	SL
2	S000004029	S000002104	SL
2	S000001802	S000003713	notSL
2	S000000120	S000003310	SL
2	S000004895	S000004809	notSL
2	S000005561	S000005853	SL
2	S000000787	S000000957	SL
2	S000000335	S000005361	SL
2	S000004908	S000006434	SL
2	S000000511	S000000818	notSL
2	S000005842	S000004798	SL
2	S000001948	S000002742	notSL
2	S000001352	S000000197	notSL
2	S000003351	S000000787	notSL
2	S000000818	S000000935	SL
2	S000003506	S000004924	SL
2	S000001855	S000003093	notSL
2	S000001054	S000002235	SL
2	S000004746	S000003310	SL
2	S000000815	S000000900	notSL
2	S000000335	S000002930	SL
2	S000005363	S000004334	SL
2	S000001072	S000001802	notSL
2	S000001609	S000002936	notSL
2	S000000662	S000004460	notSL
