S000002191	SLM3	YDL033C
S000002192		YDL034W
S000002193	GPR1	YDL035C
S000002194	PUS9	YDL036C
S000002195	BSC1	YDL037C
S000002196		YDL038C
S000002197	PRM7	YDL039C
S000002198	NAT1	YDL040C
S000002199		YDL041W
S000002200	SIR2	YDL042C
S000002201	PRP11	YDL043C
S000002202	MTF2	YDL044C
S000002203	FAD1	YDL045C
S000002204	NPC2	YDL046W
S000002205	SIT4	YDL047W
S000002206	STP4	YDL048C
S000002207	KNH1	YDL049C
S000002208		YDL050C
S000002209	LHP1	YDL051W
S000002210	SLC1	YDL052C
S000002211	PBP4	YDL053C
S000002212	MCH1	YDL054C
S000002213	PSA1	YDL055C
S000002214	MBP1	YDL056W
S000002215		YDL057W
S000002216	USO1	YDL058W
S000002217	RAD59	YDL059C
S000002218	TSR1	YDL060W
S000002219	RPS29B	YDL061C
S000002220		YDL062W
S000002221	SYO1	YDL063C
S000002222	UBC9	YDL064W
S000002223	PEX19	YDL065C
S000002224	IDP1	YDL066W
S000002225	COX9	YDL067C
S000002226		YDL068W
S000002227	CBS1	YDL069C
S000002228	BDF2	YDL070W
S000002229		YDL071C
S000002230	YET3	YDL072C
S000002231		YDL073W
S000002232	BRE1	YDL074C
S000002233	RPL31A	YDL075W
S000002234	RXT3	YDL076C
S000002235	VAM6	YDL077C
S000002236	MDH3	YDL078C
S000002237	MRK1	YDL079C
S000002238	THI3	YDL080C
S000002239	RPP1A	YDL081C
S000002240	RPL13A	YDL082W
S000002241	RPS16B	YDL083C
S000002242	SUB2	YDL084W
S000002243	NDE2	YDL085W
S000002244		YDL086W
S000002245	LUC7	YDL087C
S000002246	ASM4	YDL088C
S000002247	NUR1	YDL089W
S000002248	RAM1	YDL090C
S000002249	UBX3	YDL091C
S000002250	SRP14	YDL092W
S000002251	PMT5	YDL093W
S000002252		YDL094C
S000002253	PMT1	YDL095W
S000002254	OPI6	YDL096C
S000002255	RPN6	YDL097C
S000002256	SNU23	YDL098C
S000002257	BUG1	YDL099W
S000002258	GET3	YDL100C
S000002259	DUN1	YDL101C
S000002260	POL3	YDL102W
S000002261	QRI1	YDL103C
S000002262	QRI7	YDL104C
S000002263	NSE4	YDL105W
S000002264	PHO2	YDL106C
S000002265	MSS2	YDL107W
S000002266	KIN28	YDL108W
S000002267		YDL109C
S000002268	TMA17	YDL110C
S000002269	RRP42	YDL111C
S000002270	TRM3	YDL112W
S000002271	ATG20	YDL113C
S000002272		YDL114W
S000002273	IWR1	YDL115C
S000002274	NUP84	YDL116W
S000002275	CYK3	YDL117W
S000002276		YDL118W
S000002277		YDL119C
S000002278	YFH1	YDL120W
S000002279		YDL121C
S000002280	UBP1	YDL122W
S000002281	SNA4	YDL123W
S000002282		YDL124W
S000002283	HNT1	YDL125C
S000002284	CDC48	YDL126C
S000002285	PCL2	YDL127W
S000002286	VCX1	YDL128W
S000002287		YDL129W
S000002288	RPP1B	YDL130W
S000002289	LYS21	YDL131W
S000002290	CDC53	YDL132W
S000002291	SRF1	YDL133W
S000002292	PPH21	YDL134C
S000002293	RPL41B	YDL133C-A
S000002294	RDI1	YDL135C
S000002295	RPL35B	YDL136W
S000002296	ARF2	YDL137W
S000002297	RGT2	YDL138W
S000002298	SCM3	YDL139C
S000002299	RPO21	YDL140C
S000002300	BPL1	YDL141W
S000002301	CRD1	YDL142C
S000002302	CCT4	YDL143W
S000002303		YDL144C
S000002304	COP1	YDL145C
S000002305	LDB17	YDL146W
S000002306	RPN5	YDL147W
S000002307	NOP14	YDL148C
S000002308	ATG9	YDL149W
S000002309	RPC53	YDL150W
S000002310	BUD30	YDL151C
S000002311		YDL152W
S000002312	SAS10	YDL153C
S000002313	MSH5	YDL154W
S000002314	CLB3	YDL155W
S000002315	CMR1	YDL156W
S000002316		YDL157C
S000002317		YDL158C
S000002318	STE7	YDL159W
S000002319	DHH1	YDL160C
S000002320	ENT1	YDL161W
S000002321		YDL162C
S000002322		YDL163W
S000002323	CDC9	YDL164C
S000002324	CDC36	YDL165W
S000002325	FAP7	YDL166C
S000002326	NRP1	YDL167C
S000002327	SFA1	YDL168W
S000002328	UGX2	YDL169C
S000002329	UGA3	YDL170W
S000002330	GLT1	YDL171C
S000002331		YDL172C
S000002332	PAR32	YDL173W
S000002333	DLD1	YDL174C
S000002334	AIR2	YDL175C
S000002335		YDL176W
S000002336		YDL177C
S000002337	DLD2	YDL178W
S000002338	PCL9	YDL179W
S000002339		YDL180W
S000002340	INH1	YDL181W
S000002341	LYS20	YDL182W
S000002342		YDL183C
S000002343	RPL41A	YDL184C
S000002344	VMA1	YDL185W
S000002345		YDL186W
S000002346		YDL187C
S000002347	PPH22	YDL188C
S000002348	RBS1	YDL189W
S000002349	UFD2	YDL190C
S000002350	RPL35A	YDL191W
S000002351	ARF1	YDL192W
S000002352	NUS1	YDL193W
S000002353	SNF3	YDL194W
S000002354	SEC31	YDL195W
S000002355		YDL196W
S000002356	ASF2	YDL197C
S000002357	GGC1	YDL198C
S000002358		YDL199C
S000002359	MGT1	YDL200C
S000002360	TRM8	YDL201W
S000002361	MRPL11	YDL202W
S000002362	ACK1	YDL203C
S000002363	RTN2	YDL204W
S000002364	HEM3	YDL205C
S000002365		YDL206W
S000002366	GLE1	YDL207W
S000002367	NHP2	YDL208W
S000002368	CWC2	YDL209C
S000002369	UGA4	YDL210W
S000002370		YDL211C
S000002371	SHR3	YDL212W
S000002372	NOP6	YDL213C
S000002373	PRR2	YDL214C
S000002374	GDH2	YDL215C
S000002375	RRI1	YDL216C
S000002376	TIM22	YDL217C
S000002377		YDL218W
S000002378	DTD1	YDL219W
S000002379	CDC13	YDL220C
S000002380		YDL221W
S000002381	FMP45	YDL222C
S000002382	HBT1	YDL223C
S000002383	WHI4	YDL224C
S000002384	SHS1	YDL225W
S000002385	GCS1	YDL226C
S000002386	HO	YDL227C
S000002387		YDL228C
S000002388	SSB1	YDL229W
S000002389	PTP1	YDL230W
S000002390	BRE4	YDL231C
S000002391	OST4	YDL232W
S000002392	MFG1	YDL233W
S000002393	GYP7	YDL234C
S000002394	YPD1	YDL235C
S000002395	PHO13	YDL236W
S000002396	AIM6	YDL237W
S000002397	GUD1	YDL238C
S000002398	ADY3	YDL239C
S000002399	LRG1	YDL240W
S000002400		YDL241W
S000002401		YDL242W
S000002402	AAD4	YDL243C
S000002403	THI13	YDL244W
S000002404	HXT15	YDL245C
S000002405	SOR2	YDL246C
S000002406	MPH2	YDL247W
S000002407	COS7	YDL248W
S000002408	NTH1	YDR001C
S000002409	YRB1	YDR002W
S000002410	RCR2	YDR003W
S000002411	RAD57	YDR004W
S000002412	MAF1	YDR005C
S000002413	SOK1	YDR006C
S000002414	TRP1	YDR007W
S000002415		YDR008C
S000002416	GAL3	YDR009W
S000002417		YDR010C
S000002418	SNQ2	YDR011W
S000002419	RPL4B	YDR012W
S000002420	PSF1	YDR013W
S000002421	RAD61	YDR014W
S000002422		YDR015C
S000002423	DAD1	YDR016C
S000002424	KCS1	YDR017C
S000002425		YDR018C
S000002426	GCV1	YDR019C
S000002427	DAS2	YDR020C
S000002428	FAL1	YDR021W
S000002429	ATG31	YDR022C
S000002430	SES1	YDR023W
S000002431	FYV1	YDR024W
S000002432	RPS11A	YDR025W
S000002433	NSI1	YDR026C
S000002434	VPS54	YDR027C
S000002435	REG1	YDR028C
S000002436		YDR029W
S000002437	RAD28	YDR030C
S000002438	MIC14	YDR031W
S000002439	PST2	YDR032C
S000002440	MRH1	YDR033W
S000002441	LYS14	YDR034C
S000002442	ARO3	YDR035W
S000002443	EHD3	YDR036C
S000002444	KRS1	YDR037W
S000002445	ENA5	YDR038C
S000002446	ENA2	YDR039C
S000002447	ENA1	YDR040C
S000002448	RSM10	YDR041W
S000002449		YDR042C
S000002450	NRG1	YDR043C
S000002451	HEM13	YDR044W
S000002452	RPC11	YDR045C
S000002453	BAP3	YDR046C
S000002454	HEM12	YDR047W
S000002455		YDR048C
S000002456	VMS1	YDR049W
S000002457	TPI1	YDR050C
S000002458	DET1	YDR051C
S000002459	DBF4	YDR052C
S000002460		YDR053W
S000002461	CDC34	YDR054C
S000002462	PST1	YDR055W
S000002463		YDR056C
S000002464	YOS9	YDR057W
S000002465	TGL2	YDR058C
S000002466	UBC5	YDR059C
S000002467	MAK21	YDR060W
S000002468		YDR061W
S000002469	LCB2	YDR062W
S000002470	AIM7	YDR063W
S000002471	RPS13	YDR064W
S000002472	RRG1	YDR065W
S000002473	RTR2	YDR066C
S000002474	OCA6	YDR067C
S000002475	DOS2	YDR068W
S000002476	DOA4	YDR069C
S000002477	FMP16	YDR070C
S000002478	PAA1	YDR071C
S000002479	IPT1	YDR072C
S000002480	SNF11	YDR073W
S000002481	TPS2	YDR074W
S000002482	PPH3	YDR075W
S000002483	RAD55	YDR076W
S000002484	SED1	YDR077W
S000002485	SHU2	YDR078C
S000002486	PET100	YDR079W
S000002487	VPS41	YDR080W
S000002488	PDC2	YDR081C
S000002489	STN1	YDR082W
S000002490	RRP8	YDR083W
S000002491	TVP23	YDR084C
S000002492	AFR1	YDR085C
S000002493	SSS1	YDR086C
S000002494	RRP1	YDR087C
S000002495	SLU7	YDR088C
S000002496		YDR089W
S000002497		YDR090C
S000002498	RLI1	YDR091C
S000002499	UBC13	YDR092W
S000002500	DNF2	YDR093W
S000002501		YDR094W
S000002503	GIS1	YDR096W
S000002504	MSH6	YDR097C
S000002505	GRX3	YDR098C
S000002506	BMH2	YDR099W
S000002507	TVP15	YDR100W
S000002508	ARX1	YDR101C
S000002509		YDR102C
S000002510	STE5	YDR103W
S000002511	SPO71	YDR104C
S000002512	TMS1	YDR105C
S000002513	ARP10	YDR106W
S000002514	TMN2	YDR107C
S000002515	TRS85	YDR108W
S000002516		YDR109C
S000002517	FOB1	YDR110W
S000002518	ALT2	YDR111C
S000002519	IRC2	YDR112W
S000002520	PDS1	YDR113C
S000002521		YDR114C
S000002522		YDR115W
S000002523	MRPL1	YDR116C
S000002524	TMA64	YDR117C
S000002525	APC4	YDR118W
S000002526	VBA4	YDR119W
S000002527	TRM1	YDR120C
S000002528	DPB4	YDR121W
S000002529	KIN1	YDR122W
S000002530	INO2	YDR123C
S000002531		YDR124W
S000002532	ECM18	YDR125C
S000002533	SWF1	YDR126W
S000002534	ARO1	YDR127W
S000002535	MTC5	YDR128W
S000002536	SAC6	YDR129C
S000002537	FIN1	YDR130C
S000002538		YDR131C
S000002539		YDR132C
S000002540		YDR133C
S000002541		YDR134C
S000002542	YCF1	YDR135C
S000002543	VPS61	YDR136C
S000002544	RGP1	YDR137W
S000002545	HPR1	YDR138W
S000002546	RUB1	YDR139C
S000002547	MTQ2	YDR140W
S000002548	DOP1	YDR141C
S000002549	PEX7	YDR142C
S000002550	SAN1	YDR143C
S000002551	MKC7	YDR144C
S000002552	TAF12	YDR145W
S000002553	SWI5	YDR146C
S000002554	EKI1	YDR147W
S000002555	KGD2	YDR148C
S000002556		YDR149C
S000002557	NUM1	YDR150W
S000002558	CTH1	YDR151C
S000002559	GIR2	YDR152W
S000002560	ENT5	YDR153C
S000002561		YDR154C
S000002562	CPR1	YDR155C
S000002563	RPA14	YDR156W
S000002564		YDR157W
S000002565	HOM2	YDR158W
S000002566	SAC3	YDR159W
S000002567	SSY1	YDR160W
S000002568		YDR161W
S000002569	NBP2	YDR162C
S000002570	CWC15	YDR163W
S000002571	SEC1	YDR164C
S000002572	TRM82	YDR165W
S000002573	SEC5	YDR166C
S000002574	TAF10	YDR167W
S000002575	CDC37	YDR168W
S000002576	STB3	YDR169C
S000002577	SEC7	YDR170C
S000002578	HSP42	YDR171W
S000002579	SUP35	YDR172W
S000002580	ARG82	YDR173C
S000002581	HMO1	YDR174W
S000002582	RSM24	YDR175C
S000002583	NGG1	YDR176W
S000002584	UBC1	YDR177W
S000002585	SDH4	YDR178W
S000002586	CSN9	YDR179C
S000002587		YDR179W-A
S000002588	SCC2	YDR180W
S000002589	SAS4	YDR181C
S000002590	CDC1	YDR182W
S000002591	PLP1	YDR183W
S000002592	ATC1	YDR184C
S000002593	UPS3	YDR185C
S000002594		YDR186C
S000002595		YDR187C
S000002596	CCT6	YDR188W
S000002597	SLY1	YDR189W
S000002598	RVB1	YDR190C
S000002599	HST4	YDR191W
S000002600	NUP42	YDR192C
S000002601		YDR193W
S000002602	MSS116	YDR194C
S000002603	REF2	YDR195W
S000002604	CAB5	YDR196C
S000002605	CBS2	YDR197W
S000002606	RKM2	YDR198C
S000002607		YDR199W
S000002608	VPS64	YDR200C
S000002609	SPC19	YDR201W
S000002610	RAV2	YDR202C
S000002611		YDR203W
S000002612	COQ4	YDR204W
S000002613	MSC2	YDR205W
S000002614	EBS1	YDR206W
S000002615	UME6	YDR207C
S000002616	MSS4	YDR208W
S000002617		YDR209C
S000002618		YDR210W
S000002619	GCD6	YDR211W
S000002620	TCP1	YDR212W
S000002621	UPC2	YDR213W
S000002622	AHA1	YDR214W
S000002623		YDR215C
S000002624	ADR1	YDR216W
S000002625	RAD9	YDR217C
S000002626	SPR28	YDR218C
S000002627	MFB1	YDR219C
S000002628		YDR220C
S000002629	GTB1	YDR221W
S000002630		YDR222W
S000002631	CRF1	YDR223W
S000002632	HTB1	YDR224C
S000002633	HTA1	YDR225W
S000002634	ADK1	YDR226W
S000002635	SIR4	YDR227W
S000002636	PCF11	YDR228C
S000002637	IVY1	YDR229W
S000002638		YDR230W
S000002639	COX20	YDR231C
S000002640	HEM1	YDR232W
S000002641	RTN1	YDR233C
S000002642	LYS4	YDR234W
S000002643	PRP42	YDR235W
S000002644	FMN1	YDR236C
S000002645	MRPL7	YDR237W
S000002646	SEC26	YDR238C
S000002647		YDR239C
S000002648	SNU56	YDR240C
S000002649	BUD26	YDR241W
S000002650	AMD2	YDR242W
S000002651	PRP28	YDR243C
S000002652	PEX5	YDR244W
S000002653	MNN10	YDR245W
S000002654	TRS23	YDR246W
S000002655	VHS1	YDR247W
S000002656		YDR248C
S000002657		YDR249C
S000002658		YDR250C
S000002659	PAM1	YDR251W
S000002660	BTT1	YDR252W
S000002661	MET32	YDR253C
S000002662	CHL4	YDR254W
S000002663	RMD5	YDR255C
S000002664	CTA1	YDR256C
S000002665	RKM4	YDR257C
S000002666	HSP78	YDR258C
S000002667	YAP6	YDR259C
S000002668	SWM1	YDR260C
S000002669	EXG2	YDR261C
S000002670		YDR262W
S000002671	DIN7	YDR263C
S000002672	AKR1	YDR264C
S000002673	PEX10	YDR265W
S000002674	HEL2	YDR266C
S000002675	CIA1	YDR267C
S000002676	MSW1	YDR268W
S000002677		YDR269C
S000002678	CCC2	YDR270W
S000002679		YDR271C
S000002680	GLO2	YDR272W
S000002681	DON1	YDR273W
S000002682		YDR274C
S000002683	BSC2	YDR275W
S000002684	PMP3	YDR276C
S000002685	MTH1	YDR277C
S000002686		YDR278C
S000002687	RNH202	YDR279W
S000002688	RRP45	YDR280W
S000002689	PHM6	YDR281C
S000002690		YDR282C
S000002691	GCN2	YDR283C
S000002692	DPP1	YDR284C
S000002693	ZIP1	YDR285W
S000002694		YDR286C
S000002695	INM2	YDR287W
S000002696	NSE3	YDR288W
S000002697	RTT103	YDR289C
S000002698		YDR290W
S000002699	HRQ1	YDR291W
S000002700	SRP101	YDR292C
S000002701	SSD1	YDR293C
S000002702	DPL1	YDR294C
S000002703	HDA2	YDR295C
S000002704	MHR1	YDR296W
S000002705	SUR2	YDR297W
S000002706	ATP5	YDR298C
S000002707	BFR2	YDR299W
S000002708	PRO1	YDR300C
S000002709	CFT1	YDR301W
S000002710	GPI11	YDR302W
S000002711	RSC3	YDR303C
S000002712	CPR5	YDR304C
S000002713	HNT2	YDR305C
S000002714		YDR306C
S000002715	PMT7	YDR307W
S000002716	SRB7	YDR308C
S000002717	GIC2	YDR309C
S000002718	SUM1	YDR310C
S000002719	TFB1	YDR311W
S000002720	SSF2	YDR312W
S000002721	PIB1	YDR313C
S000002722	RAD34	YDR314C
S000002723	IPK1	YDR315C
S000002724	OMS1	YDR316W
S000002725	HIM1	YDR317W
S000002726	MCM21	YDR318W
S000002727	YFT2	YDR319C
S000002728	SWA2	YDR320C
S000002729	ASP1	YDR321W
S000002730	MRPL35	YDR322W
S000002731	PEP7	YDR323C
S000002732	UTP4	YDR324C
S000002733	YCG1	YDR325W
S000002734	YSP2	YDR326C
S000002735		YDR327W
S000002736	SKP1	YDR328C
S000002737	PEX3	YDR329C
S000002738	UBX5	YDR330W
S000002739	GPI8	YDR331W
S000002740	IRC3	YDR332W
S000002741	RQC1	YDR333C
S000002742	SWR1	YDR334W
S000002743	MSN5	YDR335W
S000002744		YDR336W
S000002745	MRPS28	YDR337W
S000002746		YDR338C
S000002747	FCF1	YDR339C
S000002748		YDR340W
S000002749		YDR341C
S000002750	HXT7	YDR342C
S000002751	HXT6	YDR343C
S000002752		YDR344C
S000002753	HXT3	YDR345C
S000002754	SVF1	YDR346C
S000002755	MRP1	YDR347W
S000002756	PAL1	YDR348C
S000002757	YPS7	YDR349C
S000002758	ATP22	YDR350C
S000002759	SBE2	YDR351W
S000002760	YPQ2	YDR352W
S000002761	TRR1	YDR353W
S000002762	TRP4	YDR354W
S000002763		YDR355C
S000002764	SPC110	YDR356W
S000002765	CNL1	YDR357C
S000002766	GGA1	YDR358W
S000002767	EAF1	YDR359C
S000002768	OPI7	YDR360W
S000002769	BCP1	YDR361C
S000002770	TFC6	YDR362C
S000002771	ESC2	YDR363W
S000002772	CDC40	YDR364C
S000002773	ESF1	YDR365C
S000002774		YDR366C
S000002775	KEI1	YDR367W
S000002776	YPR1	YDR368W
S000002777	XRS2	YDR369C
S000002778	DXO1	YDR370C
S000002779	CTS2	YDR371W
S000002780	VPS74	YDR372C
S000002781	FRQ1	YDR373W
S000002782	PHO92	YDR374C
S000002783	BCS1	YDR375C
S000002784	ARH1	YDR376W
S000002785	ATP17	YDR377W
S000002786	LSM6	YDR378C
S000002787	RGA2	YDR379W
S000002788	ARO10	YDR380W
S000002789	YRA1	YDR381W
S000002790	RPP2B	YDR382W
S000002791	NKP1	YDR383C
S000002792	ATO3	YDR384C
S000002793	EFT2	YDR385W
S000002794	MUS81	YDR386W
S000002795		YDR387C
S000002796	RVS167	YDR388W
S000002797	SAC7	YDR389W
S000002798	UBA2	YDR390C
S000002799		YDR391C
S000002800	SPT3	YDR392W
S000002801	SHE9	YDR393W
S000002802	RPT3	YDR394W
S000002803	SXM1	YDR395W
S000002804		YDR396W
S000002805	NCB2	YDR397C
S000002806	UTP5	YDR398W
S000002807	HPT1	YDR399W
S000002808	URH1	YDR400W
S000002809		YDR401W
S000002810	DIT2	YDR402C
S000002811	DIT1	YDR403W
S000002812	RPB7	YDR404C
S000002813	MRP20	YDR405W
S000002814	PDR15	YDR406W
S000002815	TRS120	YDR407C
S000002816	ADE8	YDR408C
S000002817	SIZ1	YDR409W
S000002818	STE14	YDR410C
S000002819	DFM1	YDR411C
S000002820	RRP17	YDR412W
S000002821		YDR413C
S000002822	ERD1	YDR414C
S000002823		YDR415C
S000002824	SYF1	YDR416W
S000002825		YDR417C
S000002826	RPL12B	YDR418W
S000002827	RAD30	YDR419W
S000002828	HKR1	YDR420W
S000002829	ARO80	YDR421W
S000002830	SIP1	YDR422C
S000002831	CAD1	YDR423C
S000002832	DYN2	YDR424C
S000002833	SNX41	YDR425W
S000002834		YDR426C
S000002835	RPN9	YDR427W
S000002836	BNA7	YDR428C
S000002837	TIF35	YDR429C
S000002838	CYM1	YDR430C
S000002839		YDR431W
S000002840	NPL3	YDR432W
S000002841		YDR433W
S000002842	GPI17	YDR434W
S000002843	PPM1	YDR435C
S000002844	PPZ2	YDR436W
S000002845	GPI19	YDR437W
S000002846	THI74	YDR438W
S000002847	LRS4	YDR439W
S000002848	DOT1	YDR440W
S000002849	APT2	YDR441C
S000002850		YDR442W
S000002851	SSN2	YDR443C
S000002852		YDR444W
S000002853		YDR445C
S000002854	ECM11	YDR446W
S000002855	RPS17B	YDR447C
S000002856	ADA2	YDR448W
S000002857	UTP6	YDR449C
S000002858	RPS18A	YDR450W
S000002859	YHP1	YDR451C
S000002860	PPN1	YDR452W
S000002861	TSA2	YDR453C
S000002862	GUK1	YDR454C
S000002863		YDR455C
S000002864	NHX1	YDR456W
S000002865	TOM1	YDR457W
S000002866	HEH2	YDR458C
S000002867	PFA5	YDR459C
S000002868	TFB3	YDR460W
S000002869	MFA1	YDR461W
S000002870	MRPL28	YDR462W
S000002871	STP1	YDR463W
S000002872	SPP41	YDR464W
S000002873	RMT2	YDR465C
S000002874	PKH3	YDR466W
S000002875		YDR467C
S000002876	TLG1	YDR468C
S000002877	SDC1	YDR469W
S000002878	UGO1	YDR470C
S000002879	RPL27B	YDR471W
S000002880	TRS31	YDR472W
S000002881	PRP3	YDR473C
S000002882		YDR474C
S000002883	JIP4	YDR475C
S000002884		YDR476C
S000002885	SNF1	YDR477W
S000002886	SNM1	YDR478W
S000002887	PEX29	YDR479C
S000002888	DIG2	YDR480W
S000002889	PHO8	YDR481C
S000002890	CWC21	YDR482C
S000002891	KRE2	YDR483W
S000002892	VPS52	YDR484W
S000002893	VPS72	YDR485C
S000002894	VPS60	YDR486C
S000002895	RIB3	YDR487C
S000002896	PAC11	YDR488C
S000002897	SLD5	YDR489W
S000002898	PKH1	YDR490C
S000002899		YDR491C
S000002900	IZH1	YDR492W
S000002901	MZM1	YDR493W
S000002902	RSM28	YDR494W
S000002903	VPS3	YDR495C
S000002904	PUF6	YDR496C
S000002905	ITR1	YDR497C
S000002906	SEC20	YDR498C
S000002907	LCD1	YDR499W
S000002908	RPL37B	YDR500C
S000002909	PLM2	YDR501W
S000002910	SAM2	YDR502C
S000002911	LPP1	YDR503C
S000002912	SPG3	YDR504C
S000002913	PSP1	YDR505C
S000002914	GMC1	YDR506C
S000002915	GIN4	YDR507C
S000002916	GNP1	YDR508C
S000002917		YDR509W
S000002918	SMT3	YDR510W
S000002919	ACN9	YDR511W
S000002920	EMI1	YDR512C
S000002921	GRX2	YDR513W
S000002922		YDR514C
S000002923	SLF1	YDR515W
S000002924	EMI2	YDR516C
S000002925	GRH1	YDR517W
S000002926	EUG1	YDR518W
S000002927	FPR2	YDR519W
S000002928	URC2	YDR520C
S000002929		YDR521W
S000002930	SPS2	YDR522C
S000002931	SPS1	YDR523C
S000002932	AGE1	YDR524C
S000002933	API2	YDR525W
S000002934		YDR526C
S000002935	RBA50	YDR527W
S000002936	HLR1	YDR528W
S000002937	QCR7	YDR529C
S000002938	APA2	YDR530C
S000002939	CAB1	YDR531W
S000002940	KRE28	YDR532C
S000002941	HSP31	YDR533C
S000002942	FIT1	YDR534C
S000002943		YDR535C
S000002944	STL1	YDR536W
S000002945		YDR537C
S000002946	PAD1	YDR538W
S000002947	FDC1	YDR539W
S000002948	IRC4	YDR540C
S000002949		YDR541C
S000002950	PAU10	YDR542W
S000002951		YDR543C
S000002952		YDR544C
S000002953	YRF1-1	YDR545W
S000002954	SOM1	YEL059C-A
S000002955		YEL076C-A
S000002956		YEL075W-A
S000002957	TMA20	YER007C-A
S000002958	FCY22	YER060W-A
S000002959		YER066C-A
S000002960	AIM11	YER093C-A
S000002961		YER119C-A
S000002962		YFL002W-A
S000002964		YFL012W-A
S000002965	SMX2	YFL017W-A
S000002968	LSB3	YFR024C-A
S000002969	ERG26	YGL001C
S000002970	ERP6	YGL002W
S000002971	CDH1	YGL003C
S000002972	RPN14	YGL004C
S000002973	COG7	YGL005C
S000002974	PMC1	YGL006W
S000002975	BRP1	YGL007W
S000002976	PMA1	YGL008C
S000002977	LEU1	YGL009C
S000002978		YGL010W
S000002979	SCL1	YGL011C
S000002980	ERG4	YGL012W
S000002981	PDR1	YGL013C
S000002982	PUF4	YGL014W
S000002983		YGL015C
S000002984	KAP122	YGL016W
S000002985	ATE1	YGL017W
S000002986	JAC1	YGL018C
S000002987	CKB1	YGL019W
S000002988	GET1	YGL020C
S000002989	ALK1	YGL021W
S000002990	STT3	YGL022W
S000002991	PIB2	YGL023C
S000002992		YGL024W
S000002993	PGD1	YGL025C
S000002994	TRP5	YGL026C
S000002995	CWH41	YGL027C
S000002996	SCW11	YGL028C
S000002997	CGR1	YGL029W
S000002998	RPL30	YGL030W
S000002999	RPL24A	YGL031C
S000003000	AGA2	YGL032C
S000003001	HOP2	YGL033W
S000003002		YGL034C
S000003003	MIG1	YGL035C
S000003004		YGL036W
S000003005	PNC1	YGL037C
S000003006	OCH1	YGL038C
S000003007		YGL039W
S000003008	HEM2	YGL040C
S000003009		YGL041C
S000003010		YGL042C
S000003011	DST1	YGL043W
S000003012	RNA15	YGL044C
S000003013	RIM8	YGL045W
S000003014		YGL046W
S000003015	ALG13	YGL047W
S000003016	RPT6	YGL048C
S000003017	TIF4632	YGL049C
S000003018	TYW3	YGL050W
S000003019	MST27	YGL051W
S000003020		YGL052W
S000003021	PRM8	YGL053W
S000003022	ERV14	YGL054C
S000003023	OLE1	YGL055W
S000003024	SDS23	YGL056C
S000003025	GEP7	YGL057C
S000003026	RAD6	YGL058W
S000003027	PKP2	YGL059W
S000003028	YBP2	YGL060W
S000003029	DUO1	YGL061C
S000003030	PYC1	YGL062W
S000003031	PUS2	YGL063W
S000003032	MRH4	YGL064C
S000003033	ALG2	YGL065C
S000003034	SGF73	YGL066W
S000003035	NPY1	YGL067W
S000003036	MNP1	YGL068W
S000003037		YGL069C
S000003038	RPB9	YGL070C
S000003039	AFT1	YGL071W
S000003040		YGL072C
S000003041	HSF1	YGL073W
S000003042		YGL074C
S000003043	MPS2	YGL075C
S000003044	RPL7A	YGL076C
S000003045	HNM1	YGL077C
S000003046	DBP3	YGL078C
S000003047	KXD1	YGL079W
S000003048	FMP37	YGL080W
S000003049		YGL081W
S000003050		YGL082W
S000003051	SCY1	YGL083W
S000003052	GUP1	YGL084C
S000003053	LCL3	YGL085W
S000003054	MAD1	YGL086W
S000003055	MMS2	YGL087C
S000003056		YGL088W
S000003057	MF(ALPHA)2	YGL089C
S000003058	LIF1	YGL090W
S000003059	NBP35	YGL091C
S000003060	NUP145	YGL092W
S000003061	SPC105	YGL093W
S000003062	PAN2	YGL094C
S000003063	VPS45	YGL095C
S000003064	TOS8	YGL096W
S000003065	SRM1	YGL097W
S000003066	USE1	YGL098W
S000003067	LSG1	YGL099W
S000003068	SEH1	YGL100W
S000003069		YGL101W
S000003070		YGL102C
S000003071	RPL28	YGL103W
S000003072	VPS73	YGL104C
S000003073	ARC1	YGL105W
S000003074	MLC1	YGL106W
S000003075	RMD9	YGL107C
S000003076		YGL108C
S000003077		YGL109W
S000003078	CUE3	YGL110C
S000003079	NSA1	YGL111W
S000003080	TAF6	YGL112C
S000003081	SLD3	YGL113W
S000003082		YGL114W
S000003083	SNF4	YGL115W
S000003084	CDC20	YGL116W
S000003085		YGL117W
S000003086		YGL118C
S000003087	COQ8	YGL119W
S000003088	PRP43	YGL120C
S000003089	GPG1	YGL121C
S000003090	NAB2	YGL122C
S000003091	RPS2	YGL123W
S000003092	MON1	YGL124C
S000003093	MET13	YGL125W
S000003094	SCS3	YGL126W
S000003095	SOH1	YGL127C
S000003096	CWC23	YGL128C
S000003097	RSM23	YGL129C
S000003098	CEG1	YGL130W
S000003099	SNT2	YGL131C
S000003100		YGL132W
S000003101	ITC1	YGL133W
S000003102	PCL10	YGL134W
S000003103	RPL1B	YGL135W
S000003104	MRM2	YGL136C
S000003105	SEC27	YGL137W
S000003106		YGL138C
S000003107	FLC3	YGL139W
S000003108		YGL140C
S000003109	HUL5	YGL141W
S000003110	GPI10	YGL142C
S000003111	MRF1	YGL143C
S000003112	ROG1	YGL144C
S000003113	TIP20	YGL145W
S000003114	RRT6	YGL146C
S000003115	RPL9A	YGL147C
S000003116	ARO2	YGL148W
S000003117		YGL149W
