5027	470
470	5027
3704	4689
4689	3704
2912	2719
2719	2912
2719	2592
2592	2719
2592	763
763	2592
3074	470
470	3074
1975	3054
3054	1975
3624	1975
1975	3624
5027	2007
2007	5027
2424	2736
2736	2424
1211	2007
2007	1211
160	2508
2508	160
2912	2660
2660	2912
571	2592
2592	571
2973	470
470	2973
1394	2912
2912	1394
1975	4114
4114	1975
5203	1975
1975	5203
1308	2973
2973	1308
5027	4742
4742	5027
4206	797
797	4206
4114	2912
2912	4114
571	160
160	571
797	3624
3624	797
2207	2736
2736	2207
4206	2007
2007	4206
1743	1935
1935	1743
1211	5027
5027	1211
2315	2660
2660	2315
2508	3704
3704	2508
3704	763
763	3704
948	3980
3980	948
2592	321
321	2592
4206	503
503	4206
4742	3054
3054	4742
160	1394
1394	160
2719	321
321	2719
2719	2424
2424	2719
2912	321
321	2912
470	503
503	470
5203	3017
3017	5203
470	3274
3274	470
160	27
27	160
764	470
470	764
1211	470
470	1211
3624	2912
2912	3624
2719	2159
2159	2719
2207	503
503	2207
3430	763
763	3430
3704	2007
2007	3704
1394	3074
3074	1394
321	3980
3980	321
2912	2315
2315	2912
2207	2007
2007	2207
5203	4552
4552	5203
3704	503
503	3704
1211	797
797	1211
4569	1394
1394	4569
470	4552
4552	470
1308	948
948	1308
4206	4387
4387	4206
2973	4643
4643	2973
1886	3573
3573	1886
1743	3054
3054	1743
1211	571
571	1211
4206	1975
1975	4206
3074	2660
2660	3074
5011	3980
3980	5011
5203	1935
1935	5203
3704	3624
3624	3704
3017	2159
2159	3017
3274	2592
2592	3274
1975	503
503	1975
3624	3980
3980	3624
3436	503
503	3436
1274	3573
3573	1274
2912	503
503	2912
1394	3017
3017	1394
797	4552
4552	797
3980	3704
3704	3980
4387	1394
1394	4387
3274	4742
4742	3274
3436	2007
2007	3436
27	2315
2315	27
3436	948
948	3436
525	27
27	525
1886	764
764	1886
1743	4742
4742	1743
4689	2592
2592	4689
1886	503
503	1886
1211	27
27	1211
4552	5027
5027	4552
1394	4742
4742	1394
3624	2592
2592	3624
3054	4114
4114	3054
3017	503
503	3017
3017	1939
1939	3017
3704	2159
2159	3704
5027	1886
1886	5027
2719	3573
3573	2719
1211	3624
3624	1211
948	27
27	948
2207	1743
1743	2207
1939	3980
3980	1939
2660	1823
1823	2660
4643	4387
4387	4643
2315	763
763	2315
1394	2508
2508	1394
3624	321
321	3624
3980	2973
2973	3980
948	470
470	948
5011	763
763	5011
2592	503
503	2592
2508	5011
5011	2508
2007	525
525	2007
4569	797
797	4569
5011	1935
1935	5011
2912	4689
4689	2912
1394	503
503	1394
1211	1308
1308	1211
571	763
763	571
4552	2592
2592	4552
797	1274
1274	797
2424	4552
4552	2424
4643	321
321	4643
2424	27
27	2424
1211	525
525	1211
2719	503
503	2719
525	4387
4387	525
764	3436
3436	764
4643	503
503	4643
1823	764
764	1823
3430	525
525	3430
797	1975
1975	797
2159	4206
4206	2159
2315	1743
1743	2315
2159	797
797	2159
797	2315
2315	797
525	3054
3054	525
763	2508
2508	763
3624	1886
1886	3624
5027	27
27	5027
1823	5027
5027	1823
2007	3017
3017	2007
4387	160
160	4387
2508	470
470	2508
1211	2592
2592	1211
3017	2719
2719	3017
4569	1308
1308	4569
2973	797
797	2973
3017	2424
2424	3017
1394	3274
3274	1394
3573	764
764	3573
2508	4387
4387	2508
571	503
503	571
1935	3436
3436	1935
3430	797
797	3430
5203	2508
2508	5203
2508	3436
3436	2508
3436	3573
3573	3436
1211	3017
3017	1211
763	1274
1274	763
1274	1211
1211	1274
3573	1743
1743	3573
27	797
797	27
1823	4689
4689	1823
1886	4552
4552	1886
4206	3074
3074	4206
4387	3430
3430	4387
1975	2007
2007	1975
1211	764
764	1211
470	4689
4689	470
3430	3624
3624	3430
1308	2660
2660	1308
5011	4552
4552	5011
797	525
525	797
4206	2592
2592	4206
4742	763
763	4742
1939	525
525	1939
4114	1886
1886	4114
2736	5203
5203	2736
5011	3436
3436	5011
1886	2007
2007	1886
321	5011
5011	321
3054	2660
2660	3054
3624	2007
2007	3624
3436	5027
5027	3436
4206	2973
2973	4206
2973	2736
2736	2973
5027	3573
3573	5027
5027	5203
5203	5027
2315	2719
2719	2315
1939	1274
1274	1939
2207	797
797	2207
2159	3624
3624	2159
3704	3573
3573	3704
5027	2660
2660	5027
2508	2007
2007	2508
1211	2973
2973	1211
1308	2719
2719	1308
3624	2508
2508	3624
3624	503
503	3624
4387	3074
3074	4387
1939	948
948	1939
4742	525
525	4742
470	2207
2207	470
1274	1935
1935	1274
4742	764
764	4742
948	2973
2973	948
3074	1823
1823	3074
4689	2660
2660	4689
4387	763
763	4387
5203	2007
2007	5203
948	4552
4552	948
2912	571
571	2912
3704	797
797	3704
5027	764
764	5027
2207	4689
4689	2207
3430	3573
3573	3430
5203	503
503	5203
321	4387
4387	321
1975	5011
5011	1975
4552	2007
2007	4552
1274	2159
2159	1274
1743	2660
2660	1743
5027	503
503	5027
3704	764
764	3704
3573	1975
1975	3573
3624	1935
1935	3624
797	2736
2736	797
2719	764
764	2719
1211	503
503	1211
1743	3274
3274	1743
321	3017
3017	321
3274	2912
2912	3274
3624	2719
2719	3624
1394	571
571	1394
948	2660
2660	948
4643	2007
2007	4643
5203	763
763	5203
4387	2007
2007	4387
2207	321
321	2207
160	1939
1939	160
470	797
797	470
2912	2207
2207	2912
470	4387
4387	470
1823	3017
3017	1823
1211	2315
2315	1211
2007	2159
2159	2007
5027	4387
4387	5027
4206	2207
2207	4206
3430	4643
4643	3430
948	503
503	948
3274	2719
2719	3274
764	4689
4689	764
571	3054
3054	571
4742	2424
2424	4742
5027	5011
5011	5027
3274	2424
2424	3274
3704	2912
2912	3704
3704	27
27	3704
1823	321
321	1823
1211	2207
2207	1211
1308	797
797	1308
2912	2508
2508	2912
4689	3054
3054	4689
4742	321
321	4742
3624	3573
3573	3624
763	1743
1743	763
2973	1823
1823	2973
2912	2592
2592	2912
3017	3430
3430	3017
2207	764
764	2207
1823	27
27	1823
4206	5011
5011	4206
797	4742
4742	797
4569	2592
2592	4569
3274	503
503	3274
470	160
160	470
4206	571
571	4206
1743	948
948	1743
3436	4643
4643	3436
3274	2159
2159	3274
3624	525
525	3624
