2668	2659	0.636435401114
2738	2719	0.647090067606
3113	2738	0.654211602384
2690	4238	0.660227610608
4238	4481	0.690963979587
3316	1451	0.644201459225
208	1783	0.687036690041
1132	1927	0.63844572955
3316	2268	0.630372196366
1953	3441	0.630289227427
2467	1511	0.640107655551
2467	4928	0.688719009779
1605	4238	0.668796088836
5235	4928	0.694508739325
3886	813	0.631567782922
3883	2447	0.643451463039
4255	501	0.630283902588
4276	501	0.635222642287
2467	1093	0.662710757319
1605	4928	0.664615887792
4481	1783	0.681829754405
2937	3883	0.653616407171
1132	5048	0.634364372163
1093	1511	0.634600351902
5235	4481	0.674227321161
5069	1132	0.641286961047
2937	3589	0.633841456289
3004	3195	0.661008303053
877	1511	0.678481697906
4621	3346	0.634091604822
4481	4928	0.672371968906
2937	2447	0.635725628035
2738	817	0.642350424168
501	1665	0.724236061129
4255	1953	0.683316325301
2467	1783	0.654026535139
5235	4255	0.669540369148
1605	208	0.664772716998
5235	2447	0.645013953798
2690	1605	0.637512934156
5235	1783	0.680261797384
4238	1511	0.642744939344
2619	5265	0.631288595851
4255	1605	0.700054697427
2447	1764	0.631712875361
3883	3982	0.650168835619
501	4000	0.6343166351
3113	3195	0.671267190458
3235	4928	0.69684901196
142	892	0.631319680122
2582	941	0.671028973314
2690	3441	0.656296365026
5048	5130	0.635671351697
3164	5265	0.634954913957
3004	4138	0.695592419696
3195	1572	0.684365914739
2690	2447	0.661326245932
2467	3982	0.659973953607
5235	1093	0.696840190176
142	1132	0.713714011833
208	2467	0.662468115966
2937	4255	0.648025874521
4255	208	0.66710850567
1014	2719	0.639382440857
5048	2582	0.636301456595
5048	941	0.688423585521
3235	1511	0.640868944423
3195	1132	0.644775480865
2937	1171	0.634120006402
1605	1093	0.663166596189
5235	208	0.699823031208
2937	5235	0.646261558028
4238	1953	0.679476459049
117	2719	0.631499205445
2690	1953	0.642961996333
4255	4481	0.696609429931
5235	3982	0.641052561207
2458	3113	0.633977517441
3756	892	0.644366046431
2879	3829	0.633895400194
2937	1511	0.685506753701
208	4276	0.63861225259
4238	4276	0.637979424363
3316	3235	0.630910727948
2937	877	0.638792119429
1171	3883	0.635942502914
3883	2467	0.686782534833
4238	1093	0.694282426016
3883	1783	0.673610826465
3883	4481	0.683299662702
3113	5069	0.640589907866
2467	4481	0.656769159186
3954	926	0.634466619176
3982	4481	0.639059463378
2879	3441	0.658543973537
1138	2659	0.754750777489
208	1511	0.639271893026
4276	4928	0.640417388966
4276	1093	0.637707632295
1605	1953	0.679342373419
1605	1511	0.642508220152
2268	3441	0.665190250213
1665	1132	0.632993641847
2937	4481	0.681940519047
3316	2447	0.631421410953
2937	1605	0.646607086341
4253	3858	0.728374712757
2937	4238	0.653841979864
3542	117	0.630765020088
4238	3883	0.682667361694
4255	4276	0.638412032686
1665	5130	0.630581541338
3235	1605	0.663788430584
1171	3982	0.677161303716
1251	5265	0.630998204209
3004	3113	0.672835331994
5235	1511	0.640895202144
3441	1451	0.668449032022
4255	645	0.631495903508
3316	2467	0.633895305512
208	4481	0.69778065299
142	4138	0.635964681844
3113	1132	0.659514388937
142	501	0.632348087344
1511	2447	0.634295930859
2937	1953	0.651262066681
1132	5130	0.639213670351
4276	2467	0.636989355812
3316	208	0.631062658715
3441	3883	0.631635807552
1791	1601	0.64347703785
1093	4481	0.694127680463
2268	1451	0.647706221758
3308	4559	0.664251950844
4255	2467	0.657684294793
2458	892	0.638936979411
3316	3441	0.666694150751
877	2719	0.656445119733
4958	2045	0.635064307243
1605	3982	0.639257202596
1927	5130	0.636938205576
1953	4928	0.678342080612
4255	4928	0.667591137865
3883	4928	0.680349188138
1171	877	0.70351259707
2659	4559	0.754733139156
1743	2020	0.63052018295
3004	1665	0.682563340652
2268	4276	0.704487921373
3004	501	0.639003330398
4255	1511	0.642164617537
5235	1605	0.666512716991
3886	50	0.640986085376
3004	5130	0.667044266967
1014	2738	0.645045757286
3858	537	0.659923309666
50	877	0.646174345199
4253	1572	0.631040543311
3113	1927	0.633248702145
3235	208	0.709985226677
4276	2765	0.635759048105
3883	1093	0.687428410426
4276	4481	0.642313805841
2458	5130	0.679585649076
2020	1665	0.630647712349
2937	4928	0.679129706743
208	1093	0.704983297473
50	2719	0.664373429953
3316	2879	0.645383218133
1138	2668	0.6364202595
1511	1783	0.637713111443
1605	3883	0.679637963727
3858	456	0.667571646111
3235	3883	0.692920315606
3542	5130	0.639220064153
4253	537	0.703831751425
3886	3858	0.663549608613
3316	4238	0.634513466762
4276	2447	0.682415696848
3982	1511	0.635878159321
3113	4000	0.694846081265
208	3883	0.690783019685
4238	4928	0.688397171861
3235	4481	0.698915466804
1451	2447	0.666515625717
4138	1132	0.635507349234
501	1927	0.724505071282
3316	1783	0.630760044931
2458	3195	0.647648469063
4255	2447	0.646273817797
4255	1093	0.664227298054
2937	501	0.696927392298
3113	3886	0.631686093754
817	77	0.634287754968
2879	2268	0.640353300175
3235	4276	0.639317315234
2424	2508	0.710942525902
3004	1132	0.692885619118
3982	537	0.650702487426
1605	2447	0.642875106413
537	1572	0.637155050471
1953	4276	0.644310597471
4928	2447	0.645233961734
3441	4276	0.63043492198
2690	2268	0.68022809391
3316	2690	0.643894472634
5235	3235	0.701029408208
1093	1783	0.666467871055
3441	2467	0.65555499225
2690	1451	0.667743820052
877	3982	0.650151624417
1511	4481	0.649521821247
5235	4276	0.637649980821
5235	2467	0.661840907726
2937	4276	0.634442464519
1605	4276	0.631485781249
2045	5323	0.631019821628
1722	3346	0.635375578912
4238	3441	0.632506318105
1605	2467	0.655425608838
4522	77	0.638354448473
2937	2467	0.651473412876
1605	4481	0.69250985275
117	813	0.709970025024
208	4928	0.695018689041
3235	1093	0.678781979762
208	2447	0.645257995526
