3755	2756	1.0
2756	3755	1.0
4621	677	1.0
677	4621	1.0
4552	1975	1.0
1975	4552	1.0
5265	1942	1.0
1942	5265	1.0
2756	2298	1.0
2298	2756	1.0
1211	2459	1.0
2459	1211	1.0
3346	677	1.0
677	3346	1.0
1975	2459	1.0
2459	1975	1.0
122	60	1.0
60	122	1.0
862	1572	1.0
1572	862	1.0
5249	3950	1.0
3950	5249	1.0
2229	3346	1.0
3346	2229	1.0
3573	2459	1.0
2459	3573	1.0
3573	815	1.0
815	3573	1.0
2459	815	1.0
815	2459	1.0
925	4194	1.0
4194	925	1.0
4552	2459	1.0
2459	4552	1.0
525	4606	1.0
4606	525	1.0
122	5249	1.0
5249	122	1.0
3950	122	1.0
122	3950	1.0
3931	677	1.0
677	3931	1.0
