22	7	0.0
7	22	0.0
13	18	0.333333333333
18	13	0.333333333333
22	24	0.5
24	22	0.5
10	1	0.25
1	10	0.25
6	20	0.25
20	6	0.25
18	22	0.5
22	18	0.5
5	11	0.5
11	5	0.5
8	9	0.333333333333
9	8	0.333333333333
25	31	0.2
31	25	0.2
2	22	0.5
22	2	0.5
24	30	0.333333333333
30	24	0.333333333333
3	14	0.5
14	3	0.5
4	15	0.25
15	4	0.25
5	29	0.95
29	5	0.95
1	30	0.333333333333
30	1	0.333333333333
28	29	0.5
29	28	0.5
6	30	0.5
30	6	0.5
4	21	0.333333333333
21	4	0.333333333333
22	30	0.95
30	22	0.95
11	27	0.333333333333
27	11	0.333333333333
13	25	0.333333333333
25	13	0.333333333333
6	16	0.5
16	6	0.5
11	25	0.5
25	11	0.5
7	28	0.0
28	7	0.0
11	23	0.95
23	11	0.95
5	18	0.95
18	5	0.95
4	8	0.5
8	4	0.5
2	30	0.333333333333
30	2	0.333333333333
3	30	0.333333333333
30	3	0.333333333333
22	27	0.25
27	22	0.25
28	30	0.95
30	28	0.95
12	20	0.95
20	12	0.95
4	1	0.333333333333
1	4	0.333333333333
19	26	0.333333333333
26	19	0.333333333333
4	5	0.5
5	4	0.5
6	13	0.25
13	6	0.25
11	31	0.25
31	11	0.25
10	23	0.25
23	10	0.25
19	28	0.5
28	19	0.5
12	2	0.333333333333
2	12	0.333333333333
21	25	0.5
25	21	0.5
5	6	0.95
6	5	0.95
2	17	0.5
17	2	0.5
13	19	0.25
19	13	0.25
3	29	0.333333333333
29	3	0.333333333333
7	24	0.0
24	7	0.0
14	26	0.333333333333
26	14	0.333333333333
20	7	0.0
7	20	0.0
21	27	0.333333333333
27	21	0.333333333333
18	24	0.5
24	18	0.5
18	29	0.95
29	18	0.95
18	20	0.5
20	18	0.5
9	28	0.5
28	9	0.5
2	21	0.333333333333
21	2	0.333333333333
17	31	0.95
31	17	0.95
23	21	0.333333333333
21	23	0.333333333333
18	27	0.333333333333
27	18	0.333333333333
9	19	0.5
19	9	0.5
9	13	0.333333333333
13	9	0.333333333333
9	30	0.5
30	9	0.5
14	16	0.5
16	14	0.5
15	19	0.2
19	15	0.2
9	18	0.5
18	9	0.5
11	10	0.333333333333
10	11	0.333333333333
4	28	0.333333333333
28	4	0.333333333333
12	15	0.95
15	12	0.95
14	27	0.5
27	14	0.5
13	30	0.333333333333
30	13	0.333333333333
13	26	0.333333333333
26	13	0.333333333333
15	16	0.25
16	15	0.25
17	27	0.2
27	17	0.2
18	30	0.333333333333
30	18	0.333333333333
28	31	0.333333333333
31	28	0.333333333333
10	22	0.5
22	10	0.5
12	27	0.333333333333
27	12	0.333333333333
2	16	0.95
16	2	0.95
14	15	0.5
15	14	0.5
19	31	0.333333333333
31	19	0.333333333333
8	10	0.95
10	8	0.95
1	18	0.5
18	1	0.5
9	24	0.333333333333
24	9	0.333333333333
16	7	0.0
7	16	0.0
5	15	0.25
15	5	0.25
26	30	0.25
30	26	0.25
14	7	0.0
7	14	0.0
23	31	0.2
31	23	0.2
10	27	0.2
27	10	0.2
2	23	0.5
23	2	0.5
24	29	0.5
29	24	0.5
4	20	0.333333333333
20	4	0.333333333333
4	24	0.333333333333
24	4	0.333333333333
5	13	0.333333333333
13	5	0.333333333333
15	7	0.0
7	15	0.0
5	25	0.333333333333
25	5	0.333333333333
1	20	0.333333333333
20	1	0.333333333333
11	15	0.333333333333
15	11	0.333333333333
12	31	0.2
31	12	0.2
3	13	0.25
13	3	0.25
13	22	0.25
22	13	0.25
8	31	0.333333333333
31	8	0.333333333333
6	19	0.5
19	6	0.5
23	25	0.333333333333
25	23	0.333333333333
11	17	0.333333333333
17	11	0.333333333333
8	13	0.333333333333
13	8	0.333333333333
11	18	0.5
18	11	0.5
4	31	0.25
31	4	0.25
5	26	0.5
26	5	0.5
