9	24	0.95
24	9	0.95
17	31	0.95
31	17	0.95
8	31	0.95
31	8	0.95
11	24	0.95
24	11	0.95
14	31	0.95
31	14	0.95
14	27	0.95
27	14	0.95
25	26	0.95
26	25	0.95
18	24	0.95
24	18	0.95
1	21	0.95
21	1	0.95
5	12	0.95
12	5	0.95
16	31	0.95
31	16	0.95
28	31	0.95
31	28	0.95
14	26	0.95
26	14	0.95
6	20	0.95
20	6	0.95
8	25	0.95
25	8	0.95
1	10	0.95
10	1	0.95
5	15	0.95
15	5	0.95
12	31	0.95
31	12	0.95
12	21	0.95
21	12	0.95
1	27	0.95
27	1	0.95
16	25	0.95
25	16	0.95
17	27	0.95
27	17	0.95
14	20	0.95
20	14	0.95
1	20	0.95
20	1	0.95
8	9	0.95
9	8	0.95
9	27	0.95
27	9	0.95
4	26	0.95
26	4	0.95
1	24	0.95
24	1	0.95
5	25	0.95
25	5	0.95
18	26	0.95
26	18	0.95
16	21	0.95
21	16	0.95
8	12	0.95
12	8	0.95
12	15	0.95
15	12	0.95
5	9	0.95
9	5	0.95
8	26	0.95
26	8	0.95
6	10	0.95
10	6	0.95
6	21	0.95
21	6	0.95
4	21	0.95
21	4	0.95
11	31	0.95
31	11	0.95
5	10	0.95
10	5	0.95
18	27	0.95
27	18	0.95
1	31	0.95
31	1	0.95
13	26	0.95
26	13	0.95
13	25	0.95
25	13	0.95
18	20	0.95
20	18	0.95
12	27	0.95
27	12	0.95
8	10	0.95
10	8	0.95
6	26	0.95
26	6	0.95
17	25	0.95
25	17	0.95
11	27	0.95
27	11	0.95
13	24	0.95
24	13	0.95
9	12	0.95
12	9	0.95
11	15	0.95
15	11	0.95
4	9	0.95
9	4	0.95
9	21	0.95
21	9	0.95
5	26	0.95
26	5	0.95
4	24	0.95
24	4	0.95
4	15	0.95
15	4	0.95
12	20	0.95
20	12	0.95
11	25	0.95
25	11	0.95
4	20	0.95
20	4	0.95
9	20	0.95
20	9	0.95
25	31	0.95
31	25	0.95
13	31	0.95
31	13	0.95
6	9	0.95
9	6	0.95
4	10	0.95
10	4	0.95
4	31	0.95
31	4	0.95
14	15	0.95
15	14	0.95
