2272	1459
1459	2272
366	2783
2783	366
366	3529
3529	366
4884	2344
2344	4884
2719	4389
4389	2719
3069	2266
2266	3069
2713	4560
4560	2713
2774	1195
1195	2774
2269	545
545	2269
4753	2536
2536	4753
831	4965
4965	831
3363	1459
1459	3363
2659	500
500	2659
666	5116
5116	666
1480	1283
1283	1480
4109	1901
1901	4109
1788	1195
1195	1788
934	3610
3610	934
3455	1194
1194	3455
303	764
764	303
3717	4176
4176	3717
4176	2659
2659	4176
2756	3127
3127	2756
186	2658
2658	186
3231	2269
2269	3231
157	1935
1935	157
2670	4457
4457	2670
2806	1828
1828	2806
4457	1883
1883	4457
4167	5166
5166	4167
5027	1901
1901	5027
4163	4515
4515	4163
1389	1161
1161	1389
3836	2287
2287	3836
1761	1876
1876	1761
1570	2996
2996	1570
1623	1254
1254	1623
3493	1254
1254	3493
4570	2450
2450	4570
4389	2954
2954	4389
3553	4389
4389	3553
2783	941
941	2783
2774	2659
2659	2774
1389	2756
2756	1389
278	4167
4167	278
2719	4898
4898	2719
2536	660
660	2536
1097	4248
4248	1097
4007	3127
3127	4007
365	3054
3054	365
366	3921
3921	366
1714	3496
3496	1714
4527	934
934	4527
4007	926
926	4007
2996	1254
1254	2996
2020	2023
2023	2020
373	3755
3755	373
366	1149
1149	366
365	2857
2857	365
3044	1714
1714	3044
2293	666
666	2293
2857	3917
3917	2857
2759	1877
1877	2759
38	1853
1853	38
1274	40
40	1274
1876	2536
2536	1876
1389	3615
3615	1389
2450	3782
3782	2450
5238	1410
1410	5238
621	920
920	621
1389	4252
4252	1389
2658	4884
4884	2658
4709	764
764	4709
1958	3628
3628	1958
1336	2100
2100	1336
1463	2582
2582	1463
831	941
941	831
2759	86
86	2759
3155	4457
4457	3155
4318	1770
1770	4318
40	2719
2719	40
2719	1459
1459	2719
5046	3442
3442	5046
2051	2520
2520	2051
3082	5166
5166	3082
2054	4252
4252	2054
3044	86
86	3044
2100	119
119	2100
934	3494
3494	934
507	3185
3185	507
922	456
456	922
1853	3822
3822	1853
3610	2397
2397	3610
4280	4762
4762	4280
3155	1459
1459	3155
3275	3185
3185	3275
3039	1876
1876	3039
3863	2344
2344	3863
2054	4246
4246	2054
1743	2261
2261	1743
2759	2197
2197	2759
4753	4032
4032	4753
303	112
112	303
3155	1935
1935	3155
