S000000397	S000005736	0.257780281816
S000001159	S000001159	0.9
S000000019	S000005446	0.252533307184
S000004842	S000006306	0.25255726461
S000000395	S000005068	0.291507390635
S000002318	S000005835	0.25027734709
S000000544	S000004369	0.255137783017
S000001731	S000004485	0.255927112324
S000000684	S000001709	0.261246096725
S000003092	S000003404	0.26512504253
S000004387	S000004387	0.9
S000000808	S000003046	0.255197047031
S000002172	S000003388	0.252632537503
S000000033	S000005888	0.348083642743
S000000160	S000006094	0.389191272031
S000001894	S000006488	0.250970248503
S000002940	S000003061	0.389180477327
S000002189	S000006119	0.253169442647
S000002128	S000005629	0.274477607835
S000003067	S000003968	0.308768260858
S000002222	S000003583	0.254270207143
S000002101	S000003113	0.278304032528
S000003323	S000004310	0.267005482286
S000003003	S000003068	0.253659535294
S000003307	S000006434	0.250442565169
S000004342	S000005330	0.263955815457
S000001323	S000004509	0.36013642725
S000000950	S000002574	0.295398273088
S000004557	S000005683	0.339219669935
S000000024	S000005265	0.379280082083
S000002433	S000002495	0.255853951508
S000002570	S000003245	0.251410260831
S000000966	S000002574	0.313839107961
S000002984	S000004121	0.259299930303
S000000967	S000001767	0.258061443955
S000001600	S000005008	0.255419662459
S000000874	S000001068	0.260840117497
S000004416	S000004826	0.355222881985
S000001865	S000002266	0.359214037732
S000004354	S000005314	0.270819655954
S000000373	S000003793	0.268825815988
S000000924	S000004322	0.25077000272
S000002499	S000005233	0.254890706078
S000002235	S000003404	0.28128999615
S000003551	S000003825	0.402675756491
S000004202	S000005759	0.264291334916
S000002635	S000004284	0.262197158221
S000001043	S000001129	0.397516190615
S000001387	S000001665	0.262595536334
S000000276	S000007235	0.253198546257
S000005223	S000005690	0.256083148696
S000003477	S000003927	0.264234425585
S000001214	S000005442	0.258198770937
S000004619	S000006091	0.259031227607
S000001011	S000003493	0.263010149422
S000005552	S000006250	0.258769431971
S000000432	S000002483	0.253786454559
S000001240	S000005013	0.265108468339
S000002553	S000003484	0.251056950645
S000001119	S000005176	0.260972623724
S000000274	S000004537	0.265609933115
S000002848	S000004005	0.263392852462
S000003665	S000004369	0.250004866666
S000001032	S000005235	0.255937994447
S000002854	S000005207	0.250768692064
S000001631	S000006265	0.263979989887
S000000356	S000006386	0.257418876065
S000000170	S000002621	0.252618646135
S000001130	S000001497	0.257823250605
S000004924	S000005373	0.25940564634
S000000455	S000004767	0.254160061868
S000002624	S000003355	0.260157845773
S000001375	S000001664	0.255460134259
S000001128	S000007251	0.255071721418
S000001025	S000004266	0.266118587521
S000001573	S000002586	0.25293110868
S000000808	S000001663	0.269812494384
S000002761	S000004590	0.359768548854
S000002504	S000003118	0.253466240335
S000000100	S000001353	0.2769349634
S000002968	S000004734	0.342108090177
S000003803	S000004925	0.268267022421
S000003043	S000005759	0.265832742622
S000000901	S000003367	0.252745706663
S000000141	S000002870	0.310038106781
S000003925	S000004530	0.257388501467
S000004019	S000006220	0.250412401867
S000000045	S000001531	0.258304341572
S000002510	S000006259	0.254238701268
S000003135	S000004016	0.312603311889
S000002259	S000002777	0.26341912803
S000003813	S000003813	0.9
S000002584	S000004931	0.257411617726
S000000113	S000004160	0.273833049044
S000001012	S000004069	0.252256314303
S000001052	S000001565	0.257000520145
S000002304	S000003194	0.255629600536
S000000934	S000004812	0.258735749827
S000003215	S000004538	0.316789926589
S000000141	S000003905	0.289110589099
S000005005	S000006341	0.252677207584
S000003394	S000004282	0.252001416754
S000003884	S000005056	0.277284763565
S000001540	S000003820	0.252177208882
S000000359	S000003355	0.273301266941
S000001665	S000004714	0.251178323487
