82	41
41	82
20	77
77	20
25	37
37	25
10	87
87	10
5	24
24	5
60	48
48	60
8	69
69	8
6	24
24	6
64	74
74	64
74	8
8	74
8	59
59	8
88	71
71	88
20	9
9	20
13	59
59	13
5	16
16	5
60	5
5	60
32	82
82	32
49	77
77	49
27	70
70	27
54	26
26	54
14	25
25	14
12	57
57	12
4	74
74	4
24	66
66	24
11	66
66	11
27	37
37	27
19	79
79	19
28	60
60	28
20	19
19	20
16	54
54	16
38	80
80	38
69	75
75	69
2	12
12	2
3	48
48	3
9	49
49	9
8	80
80	8
82	68
68	82
10	12
12	10
27	83
83	27
3	24
24	3
69	10
10	69
13	27
27	13
69	52
52	69
2	51
51	2
1	68
68	1
52	8
8	52
80	79
79	80
24	80
80	24
55	74
74	55
13	45
45	13
27	88
88	27
31	71
71	31
52	1
1	52
65	73
73	65
34	29
29	34
5	73
73	5
42	45
45	42
20	73
73	20
5	12
12	5
6	7
7	6
7	68
68	7
21	59
59	21
19	61
61	19
28	54
54	28
24	51
51	24
24	65
65	24
26	66
66	26
14	54
54	14
69	46
46	69
74	17
17	74
38	32
32	38
46	50
50	46
27	55
55	27
27	76
76	27
33	52
52	33
25	35
35	25
37	79
79	37
2	23
23	2
42	39
39	42
69	44
44	69
15	53
53	15
9	32
32	9
31	80
80	31
33	80
80	33
23	28
28	23
50	62
62	50
49	59
59	49
1	32
32	1
1	15
15	1
39	57
57	39
27	81
81	27
17	87
87	17
14	24
24	14
74	5
5	74
10	31
31	10
28	67
67	28
9	55
55	9
22	82
82	22
6	60
60	6
38	61
61	38
45	76
76	45
65	59
59	65
82	1
1	82
33	81
81	33
57	56
56	57
1	64
64	1
15	40
40	15
65	33
33	65
15	80
80	15
20	33
33	20
27	25
25	27
53	83
83	53
26	79
79	26
11	42
42	11
32	10
10	32
42	44
44	42
85	86
86	85
21	75
75	21
24	87
87	24
34	73
73	34
27	87
87	27
14	42
42	14
3	47
47	3
31	36
36	31
9	65
65	9
29	53
53	29
75	32
32	75
87	6
6	87
10	79
79	10
13	39
39	13
77	27
27	77
16	27
27	16
1	40
40	1
63	44
44	63
29	50
50	29
54	8
8	54
14	59
59	14
58	59
59	58
11	5
5	11
29	31
31	29
29	86
86	29
10	80
80	10
21	28
28	21
24	82
82	24
63	51
51	63
12	40
40	12
27	46
46	27
13	57
57	13
46	81
81	46
28	79
79	28
62	26
26	62
84	41
41	84
80	54
54	80
85	47
47	85
33	53
53	33
31	70
70	31
25	79
79	25
88	67
67	88
24	25
25	24
4	68
68	4
20	46
46	20
69	80
80	69
18	77
77	18
1	56
56	1
50	45
45	50
17	7
7	17
72	24
24	72
28	52
52	28
41	55
55	41
1	76
76	1
60	40
40	60
24	69
69	24
10	22
22	10
8	30
30	8
10	67
67	10
14	32
32	14
26	50
50	26
2	22
22	2
50	76
76	50
88	81
81	88
27	60
60	27
43	62
62	43
24	84
84	24
30	40
40	30
24	86
86	24
5	69
69	5
13	71
71	13
69	86
86	69
23	71
71	23
24	57
57	24
24	37
37	24
3	34
34	3
26	32
32	26
9	47
47	9
15	63
63	15
7	72
72	7
17	27
27	17
31	54
54	31
61	46
46	61
28	88
88	28
15	73
73	15
10	27
27	10
31	11
11	31
5	50
50	5
27	62
62	27
36	35
35	36
36	23
23	36
4	15
15	4
21	24
24	21
35	69
69	35
1	27
27	1
30	12
12	30
19	71
71	19
11	38
38	11
8	46
46	8
20	78
78	20
71	69
69	71
70	45
45	70
39	52
52	39
80	58
58	80
31	39
39	31
2	27
27	2
27	79
79	27
1	3
3	1
22	86
86	22
35	17
17	35
61	66
66	61
15	86
86	15
4	64
64	4
82	3
3	82
23	56
56	23
21	23
23	21
80	75
75	80
8	68
68	8
44	41
41	44
23	51
51	23
46	16
16	46
20	24
24	20
33	79
79	33
27	65
65	27
62	86
86	62
38	81
81	38
41	50
50	41
23	43
43	23
27	28
28	27
47	79
79	47
12	22
22	12
16	23
23	16
74	27
27	74
43	19
19	43
84	56
56	84
4	65
65	4
13	85
85	13
8	17
17	8
28	12
12	28
3	41
41	3
9	28
28	9
34	4
4	34
10	19
19	10
35	63
63	35
13	11
11	13
8	44
44	8
58	45
45	58
82	59
59	82
69	63
63	69
44	73
73	44
58	68
68	58
82	69
69	82
51	70
70	51
51	10
10	51
25	87
87	25
77	88
88	77
33	49
49	33
5	80
80	5
24	42
42	24
58	34
34	58
31	65
65	31
40	6
6	40
37	22
22	37
29	82
82	29
24	73
73	24
44	54
54	44
87	39
39	87
1	21
21	1
27	66
66	27
28	65
65	28
69	36
36	69
27	40
40	27
23	66
66	23
52	56
56	52
17	14
14	17
30	67
67	30
24	59
59	24
10	30
30	10
9	79
79	9
1	8
8	1
16	47
47	16
4	70
70	4
26	49
49	26
14	82
82	14
86	74
74	86
24	64
64	24
29	84
84	29
15	61
61	15
18	74
74	18
4	24
24	4
28	86
86	28
20	52
52	20
16	28
28	16
27	34
34	27
30	79
79	30
19	57
57	19
29	32
32	29
50	87
87	50
59	23
23	59
56	54
54	56
74	51
51	74
19	24
24	19
13	22
22	13
21	30
30	21
11	60
60	11
9	24
24	9
57	4
4	57
80	59
59	80
17	65
65	17
75	73
73	75
19	53
53	19
82	79
79	82
13	78
78	13
33	43
43	33
21	74
74	21
17	31
31	17
87	76
76	87
19	47
47	19
14	33
33	14
69	70
70	69
24	32
32	24
85	15
15	85
64	77
77	64
71	32
32	71
38	71
71	38
34	7
7	34
8	53
53	8
24	53
53	24
82	31
31	82
67	35
35	67
84	51
51	84
81	84
84	81
3	30
30	3
21	12
12	21
16	77
77	16
14	57
57	14
73	61
61	73
35	55
55	35
27	29
29	27
34	51
51	34
84	40
40	84
38	36
36	38
24	7
7	24
72	71
71	72
9	22
22	9
41	65
65	41
