2582	3931	0.0
3144	3067	0.0
4206	3436	0.453082501911
925	3346	0.0
1965	3479	0.0
47	677	0.0
3274	4255	0.0
3755	2420	0.0
122	900	0.0
1473	2233	0.47505518505
45	2054	0.0
4814	5172	0.0
2272	1765	0.0
3950	3779	0.0
1473	552	0.562558981855
3190	4958	0.0
4007	4979	0.0
2272	1526	0.0
47	367	0.0
3755	5258	0.0
1473	3479	0.832815181094
1048	5258	0.0
1211	2912	0.0
920	4007	0.0
2638	4621	0.0
2582	4549	0.0
4007	958	0.0
2582	3371	0.0
941	498	0.0
2100	1690	0.0
1211	2459	0.0
55	2442	0.0
3946	3204	0.0
1327	5203	0.0
2007	57	0.457306683744
525	4606	0.0
435	2539	0.0
2582	3736	0.0
525	2510	0.0
4427	4206	0.473241185747
1705	1690	0.0
2638	1109	0.0
371	4948	0.0
45	1386	0.0
2767	5036	0.0
461	5265	0.0
3268	4630	0.0
2233	3244	0.0
470	3782	0.488117085578
2100	1236	0.0
1975	1473	0.0
4284	1690	0.0
4107	2796	0.0
800	958	0.0
349	4427	0.0
4940	804	0.0
4246	925	0.0
122	925	0.0
1350	1599	0.508280539887
2054	4549	0.0
3950	731	0.0
3950	5249	0.0
2661	1789	0.44935212151
4591	3067	0.0
525	3736	0.0
941	4377	0.0
4246	461	0.0
1958	3573	0.0
4107	5036	0.0
1937	958	0.0
4591	4255	0.0
2857	1975	0.0
2007	958	0.0
4643	2446	0.0
367	4606	0.0
815	3690	0.0
3426	4940	0.0
4629	1579	0.0
122	1526	0.0
3624	1480	0.679800994808
371	2356	0.0
4643	4979	0.0
38	3782	0.441244235689
1194	461	0.0
3144	2233	0.572207227467
470	4856	0.0
4246	4958	0.0
3268	800	0.0
38	3931	0.0
532	1847	0.0
2675	4221	0.50237469399
3144	3505	0.0
47	1942	0.0
1048	1473	0.0
3624	3436	0.0
4284	3690	0.0
2582	4621	0.0
2825	1572	0.0
2446	390	0.0
525	815	0.0
1315	2356	0.0
3950	2286	0.0
3874	5081	0.0
5249	3926	0.0
3931	4630	0.0
537	3067	0.0
